,id,genres
10311,8835.0,comedy
10312,11371.0,action
10313,11371.0,crime
10314,11371.0,thriller
10348,14506.0,action
10349,14506.0,adventure
10350,14506.0,comedy
10351,14506.0,fantasy
10380,9599.0,horror
10381,9599.0,science fiction
10390,7520.0,drama
10391,7520.0,romance
10395,9602.0,comedy
10396,9602.0,romance
10401,3980.0,action
10402,3980.0,comedy
10403,3980.0,horror
10404,3980.0,science fiction
10405,3980.0,thriller
10425,10651.0,action
10426,10651.0,crime
10427,10651.0,thriller
10428,10141.0,crime
10429,10141.0,comedy
10446,10675.0,crime
10447,10675.0,drama
10448,10675.0,mystery
10449,10675.0,thriller
10453,2617.0,comedy
10469,12144.0,animation
10470,12144.0,adventure
10471,12144.0,family
10500,9604.0,action
10501,9604.0,crime
10504,10925.0,comedy
10505,10925.0,horror
10536,11966.0,comedy
10537,11966.0,family
10538,11966.0,science fiction
10539,11966.0,drama
10540,2605.0,comedy
10541,2605.0,family
10542,2605.0,science fiction
10561,8337.0,action
10562,8337.0,horror
10563,8337.0,science fiction
10564,8337.0,thriller
10574,9493.0,comedy
10605,1648.0,adventure
10606,1648.0,comedy
10607,1648.0,science fiction
10608,4105.0,action
10609,4105.0,thriller
10610,4105.0,crime
10621,10142.0,drama
10622,10142.0,history
10623,10142.0,war
10630,10134.0,action
10631,10134.0,science fiction
10712,10345.0,action
10713,10345.0,comedy
10714,10345.0,crime
10715,10222.0,action
10716,10222.0,thriller
10729,9972.0,action
10730,9972.0,adventure
10731,9972.0,crime
10732,9972.0,drama
10733,9972.0,thriller
10734,9494.0,comedy
10735,9494.0,romance
10738,9942.0,comedy
10781,331.0,adventure
10782,331.0,action
10783,331.0,thriller
10784,331.0,science fiction
10785,11467.0,comedy
10786,11467.0,romance
10790,1548.0,comedy
10791,1548.0,drama
10794,869.0,thriller
10795,869.0,science fiction
10796,869.0,action
10797,869.0,adventure
10807,2171.0,comedy
10820,10135.0,action
10821,10135.0,thriller
10836,11185.0,crime
10837,11185.0,comedy
10863,9618.0,action
10864,9618.0,adventure
10865,9618.0,comedy
10872,6951.0,action
10873,6951.0,comedy
10874,6951.0,thriller
10875,6951.0,crime
10876,6951.0,family
10878,2616.0,comedy
10879,2616.0,drama
10880,2616.0,family
10883,249.0,comedy
10884,249.0,drama
10885,249.0,thriller
10939,2057.0,thriller
10940,9880.0,comedy
10941,9880.0,family
10942,9880.0,romance
10943,5175.0,action
10944,5175.0,comedy
10945,5175.0,crime
10946,5175.0,thriller
10977,11542.0,mystery
10978,11542.0,drama
10979,11542.0,fantasy
10980,11542.0,science fiction
10981,11542.0,thriller
10982,11542.0,horror
10992,2770.0,comedy
10993,2770.0,romance
10994,12610.0,adventure
10995,12610.0,animation
10996,12610.0,action
10997,12610.0,comedy
10998,12610.0,family
10999,1933.0,horror
11000,1933.0,drama
11001,1933.0,mystery
11002,1933.0,thriller
11012,10972.0,horror
11013,10972.0,mystery
11017,9896.0,adventure
11018,9896.0,comedy
11022,9683.0,adventure
11023,9683.0,comedy
11024,9683.0,drama
11025,9683.0,romance
11026,2779.0,comedy
11027,2779.0,crime
11028,2779.0,mystery
11029,2779.0,romance
11030,2779.0,thriller
11031,2294.0,comedy
11032,10016.0,action
11033,10016.0,horror
11034,10016.0,science fiction
11053,8922.0,horror
11054,8922.0,thriller
11081,16307.0,horror
11082,16307.0,music
11083,16307.0,mystery
11084,16307.0,thriller
11091,12508.0,music
11092,12508.0,drama
11093,12508.0,comedy
11121,2176.0,drama
11122,2176.0,thriller
11134,2034.0,action
11135,2034.0,crime
11136,2034.0,drama
11137,2034.0,thriller
11229,12103.0,thriller
11232,9398.0,comedy
11244,10866.0,mystery
11245,10866.0,thriller
11246,10866.0,drama
11251,9778.0,comedy
11252,9778.0,romance
11260,166.0,drama
11261,166.0,romance
11262,166.0,comedy
11303,3172.0,action
11304,3172.0,comedy
11305,3172.0,crime
11306,3172.0,romance
11314,1018.0,thriller
11315,1018.0,drama
11316,1018.0,mystery
11334,984.0,action
11335,984.0,crime
11336,984.0,thriller
11353,768.0,horror
11354,768.0,mystery
11355,768.0,thriller
11356,2100.0,action
11357,2100.0,drama
11358,2100.0,thriller
11372,9081.0,animation
11373,9081.0,drama
11374,167.0,drama
11375,167.0,science fiction
11379,9378.0,horror
11380,9378.0,thriller
11384,141.0,fantasy
11385,141.0,drama
11386,141.0,mystery
11391,10778.0,crime
11392,10778.0,drama
11399,585.0,animation
11400,585.0,comedy
11401,585.0,family
11402,10796.0,action
11403,10796.0,science fiction
11404,10796.0,thriller
11410,9889.0,comedy
11411,9889.0,romance
11424,671.0,adventure
11425,671.0,fantasy
11426,671.0,family
11432,11469.0,adventure
11433,11469.0,comedy
11434,11469.0,fantasy
11436,1535.0,action
11437,1535.0,crime
11438,1535.0,thriller
11439,1433.0,fantasy
11440,1433.0,drama
11441,1433.0,horror
11442,1433.0,thriller
11443,1433.0,science fiction
11467,269.0,drama
11468,269.0,crime
11512,11033.0,horror
11513,11033.0,mystery
11514,11033.0,thriller
11535,3604.0,science fiction
11543,10649.0,action
11544,10649.0,crime
11545,10649.0,thriller
11579,10650.0,action
11580,10650.0,crime
11581,10650.0,thriller
11582,8007.0,action
11583,8007.0,drama
11584,8007.0,thriller
11585,8007.0,war
11592,161.0,thriller
11593,161.0,crime
11615,194.0,comedy
11616,194.0,romance
11617,11397.0,comedy
11618,1903.0,drama
11619,1903.0,mystery
11620,1903.0,romance
11621,1903.0,science fiction
11622,1903.0,thriller
11630,9428.0,comedy
11631,9428.0,drama
11632,1649.0,adventure
11633,1649.0,comedy
11634,1649.0,family
11635,1649.0,fantasy
11636,1649.0,science fiction
11660,8386.0,comedy
11661,12589.0,action
11662,12589.0,adventure
11663,12589.0,animation
11664,12589.0,comedy
11665,12589.0,family
11666,12589.0,fantasy
11667,12589.0,science fiction
11669,11232.0,comedy
11670,11232.0,fantasy
11671,11232.0,romance
11672,11232.0,science fiction
11673,120.0,adventure
11674,120.0,fantasy
11675,120.0,action
11676,11086.0,drama
11677,11086.0,romance
11678,453.0,drama
11679,453.0,romance
11703,10794.0,comedy
11712,37257.0,drama
11713,37257.0,mystery
11714,37257.0,crime
11715,8489.0,drama
11716,855.0,action
11717,855.0,history
11718,855.0,war
11726,5279.0,drama
11727,5279.0,mystery
11728,5279.0,thriller
11729,10950.0,drama
11730,1365.0,drama
11731,1365.0,romance
11741,6037.0,comedy
11742,6037.0,crime
11743,6037.0,mystery
11744,6037.0,thriller
11751,6312.0,adventure
11752,6312.0,horror
11753,6312.0,action
11754,6312.0,history
11755,11595.0,thriller
11756,11595.0,action
11757,11595.0,comedy
11758,11595.0,crime
11759,11595.0,drama
11791,9610.0,adventure
11792,9610.0,fantasy
11793,9610.0,action
11808,11891.0,action
11809,11891.0,comedy
11810,11888.0,adventure
11811,11888.0,comedy
11812,11888.0,family
11813,150.0,thriller
11814,150.0,action
11815,150.0,comedy
11816,150.0,crime
11817,150.0,drama
11828,10423.0,drama
11837,651.0,comedy
11838,651.0,drama
11839,651.0,war
11848,11362.0,action
11849,11362.0,adventure
11850,11362.0,drama
11851,11362.0,thriller
11852,2637.0,drama
11853,2637.0,horror
11854,2637.0,mystery
11855,10229.0,drama
11856,10229.0,romance
11911,11870.0,comedy
11912,11870.0,family
11913,9884.0,action
11914,9884.0,thriller
11915,9884.0,drama
11921,11212.0,action
11922,11212.0,adventure
11923,11212.0,comedy
11924,11212.0,family
11937,11528.0,comedy
11938,11528.0,family
11940,931.0,thriller
11941,931.0,drama
11942,931.0,horror
11943,17130.0,action
11944,17130.0,adventure
11945,17130.0,comedy
11946,17130.0,drama
11947,17130.0,family
11948,17130.0,music
11949,17130.0,romance
11950,10592.0,drama
11951,10592.0,war
11952,8470.0,drama
11953,8470.0,thriller
11954,8470.0,crime
11955,16690.0,adventure
11956,16690.0,fantasy
11957,16690.0,animation
11958,16690.0,family
11959,39939.0,comedy
11960,39939.0,crime
11961,39939.0,mystery
11962,9272.0,drama
11963,9272.0,horror
11964,9272.0,thriller
11984,993.0,thriller
11985,993.0,mystery
11999,10052.0,drama
12000,11979.0,drama
12001,11979.0,fantasy
12002,11979.0,horror
12012,9991.0,comedy
12013,9991.0,drama
12046,614.0,drama
12050,2752.0,comedy
12051,2752.0,romance
12052,10590.0,action
12053,10590.0,history
12054,10590.0,war
12067,13225.0,fantasy
12068,13225.0,animation
12069,13225.0,science fiction
12070,13225.0,family
12095,2135.0,science fiction
12096,2135.0,adventure
12097,2135.0,action
12209,425.0,animation
12210,425.0,comedy
12211,425.0,family
12212,425.0,adventure
12213,1576.0,horror
12214,1576.0,action
12215,1576.0,science fiction
12216,5851.0,action
12217,5851.0,comedy
12225,1391.0,drama
12226,1391.0,romance
12267,11006.0,action
12268,11006.0,adventure
12269,11006.0,comedy
12282,36586.0,fantasy
12283,36586.0,horror
12284,36586.0,action
12285,36586.0,thriller
12308,4547.0,crime
12309,4547.0,drama
12310,4547.0,thriller
12316,1791.0,drama
12317,1791.0,romance
12347,11560.0,drama
12348,11560.0,mystery
12349,11560.0,thriller
12350,11560.0,crime
12351,11452.0,comedy
12352,11452.0,romance
12369,548.0,crime
12370,548.0,drama
12371,548.0,mystery
12374,1537.0,action
12375,1537.0,adventure
12376,1537.0,crime
12377,1537.0,thriller
12378,12149.0,drama
12379,12149.0,thriller
12380,12149.0,crime
12384,11812.0,romance
12385,11812.0,comedy
12391,8346.0,comedy
12392,8346.0,drama
12393,8346.0,romance
12402,2565.0,fantasy
12403,2565.0,comedy
12404,2565.0,science fiction
12405,2565.0,romance
12415,12154.0,family
12416,12154.0,comedy
12417,12154.0,drama
12426,11892.0,crime
12427,11892.0,drama
12428,11892.0,thriller
12429,9334.0,action
12430,9334.0,fantasy
12431,9334.0,adventure
12442,18079.0,crime
12443,18079.0,drama
12444,18079.0,thriller
12452,11470.0,horror
12453,11470.0,science fiction
12521,557.0,fantasy
12522,557.0,action
12557,10985.0,comedy
12558,10985.0,family
12559,2251.0,thriller
12560,2251.0,drama
12592,245.0,drama
12593,245.0,comedy
12594,245.0,romance
12595,1894.0,adventure
12596,1894.0,action
12597,1894.0,science fiction
12598,4012.0,drama
12623,1957.0,drama
12624,1957.0,thriller
12625,320.0,crime
12626,320.0,mystery
12627,320.0,thriller
12628,9023.0,western
12629,9023.0,animation
12630,9023.0,adventure
12631,9023.0,comedy
12632,9023.0,family
12652,4614.0,thriller
12653,4614.0,action
12654,4614.0,drama
12670,811.0,adventure
12671,811.0,drama
12672,811.0,science fiction
12678,3132.0,action
12679,3132.0,adventure
12680,3132.0,comedy
12681,3132.0,thriller
12691,2501.0,action
12692,2501.0,drama
12693,2501.0,mystery
12694,2501.0,thriller
12695,9637.0,mystery
12696,9637.0,adventure
12697,9637.0,comedy
12698,12100.0,drama
12699,12100.0,action
12700,12100.0,history
12701,12100.0,war
12758,11544.0,animation
12759,11544.0,family
12760,180.0,action
12761,180.0,thriller
12762,180.0,science fiction
12763,180.0,mystery
12771,2022.0,comedy
12772,2022.0,romance
12779,11982.0,romance
12780,11982.0,comedy
12781,11982.0,family
12801,608.0,action
12802,608.0,adventure
12803,608.0,comedy
12804,608.0,science fiction
12812,6278.0,adventure
12813,6278.0,action
12814,6278.0,fantasy
12815,4147.0,thriller
12816,4147.0,crime
12817,4147.0,drama
12849,11442.0,horror
12850,11442.0,thriller
12853,8869.0,action
12854,8869.0,comedy
12855,8869.0,horror
12856,8869.0,thriller
12857,8665.0,drama
12858,8665.0,history
12859,8665.0,thriller
12860,10996.0,family
12861,10996.0,adventure
12862,10996.0,animation
12863,10996.0,comedy
12864,818.0,comedy
12865,818.0,crime
12866,818.0,science fiction
12911,8764.0,comedy
12914,2675.0,drama
12915,2675.0,thriller
12916,2675.0,science fiction
12917,2675.0,mystery
12921,9488.0,action
12922,9488.0,adventure
12923,9488.0,family
12924,9962.0,drama
12925,9962.0,comedy
12926,9962.0,romance
12927,9573.0,crime
12928,9573.0,drama
12929,9573.0,mystery
12930,9573.0,thriller
12931,7451.0,action
12932,7451.0,adventure
12933,7451.0,thriller
12973,9266.0,adventure
12982,9357.0,horror
12983,9357.0,thriller
12986,9296.0,comedy
12987,9296.0,drama
12988,9296.0,science fiction
13013,10323.0,adventure
13014,10323.0,fantasy
13015,10323.0,family
13016,9595.0,action
13017,9595.0,comedy
13018,9595.0,war
13083,9299.0,horror
13084,9299.0,thriller
13092,4108.0,action
13093,4108.0,crime
13094,4108.0,thriller
13163,575.0,drama
13164,575.0,thriller
13170,9093.0,war
13171,9093.0,adventure
13172,9093.0,drama
13173,9093.0,romance
13178,1958.0,comedy
13179,1958.0,thriller
13180,1958.0,music
13181,1958.0,crime
13182,1958.0,mystery
13187,11013.0,comedy
13188,11013.0,drama
13189,11013.0,romance
13190,129.0,fantasy
13191,129.0,adventure
13192,129.0,animation
13193,129.0,family
13195,11529.0,comedy
13196,11529.0,romance
13197,10771.0,thriller
13198,10771.0,action
13199,10771.0,comedy
13200,10771.0,science fiction
13212,2110.0,drama
13213,2110.0,action
13214,2110.0,comedy
13222,9533.0,crime
13223,9533.0,thriller
13224,9533.0,horror
13276,10772.0,action
13277,10772.0,western
13306,1809.0,comedy
13307,1809.0,drama
13308,1809.0,romance
13315,1430.0,documentary
13325,8051.0,comedy
13326,8051.0,drama
13327,8051.0,romance
13337,1613.0,thriller
13338,1613.0,action
13339,1613.0,comedy
13340,1613.0,crime
13341,565.0,horror
13342,565.0,mystery
13367,12477.0,animation
13368,12477.0,drama
13369,12477.0,war
13370,10285.0,fantasy
13371,10285.0,horror
13372,10285.0,thriller
13376,11009.0,drama
13377,11009.0,music
13419,11644.0,drama
13420,11644.0,mystery
13421,11644.0,thriller
13579,9645.0,horror
13580,9645.0,mystery
13581,9645.0,thriller
13582,9012.0,documentary
13583,9012.0,comedy
13598,1360.0,drama
13599,1360.0,romance
13608,12208.0,adventure
13609,12208.0,action
13610,12208.0,comedy
13624,8427.0,action
13625,8427.0,adventure
13626,8427.0,comedy
13627,8427.0,thriller
13628,9021.0,fantasy
13629,9021.0,comedy
13630,9021.0,family
13642,65.0,drama
13653,672.0,adventure
13654,672.0,fantasy
13655,672.0,family
13689,11880.0,horror
13690,11880.0,action
13691,11880.0,thriller
13715,13888.0,adventure
13742,9538.0,horror
13743,9538.0,science fiction
13744,9538.0,thriller
13792,36669.0,adventure
13793,36669.0,action
13794,36669.0,thriller
13805,64.0,drama
13806,64.0,romance
13813,2103.0,drama
13814,2103.0,science fiction
13815,2103.0,mystery
13816,2103.0,romance
13817,9016.0,adventure
13818,9016.0,animation
13819,9016.0,family
13820,9016.0,fantasy
13821,9016.0,science fiction
13868,9932.0,comedy
13869,9932.0,crime
13872,2757.0,comedy
13873,2757.0,crime
13874,2757.0,drama
13875,7299.0,action
13876,7299.0,science fiction
13877,7299.0,thriller
13896,17360.0,action
13897,17360.0,drama
13958,11852.0,comedy
13959,11852.0,fantasy
13960,7303.0,comedy
13961,7303.0,drama
13962,7303.0,romance
13963,201.0,science fiction
13964,201.0,action
13965,201.0,adventure
13966,201.0,thriller
13967,2755.0,drama
13968,2755.0,comedy
13982,121.0,adventure
13983,121.0,fantasy
13984,121.0,action
13987,1429.0,crime
13988,1429.0,drama
13991,3131.0,drama
13992,3131.0,history
13993,3131.0,crime
13994,2642.0,comedy
13995,2642.0,romance
14028,4032.0,comedy
14029,4032.0,drama
14030,4032.0,family
14031,8392.0,fantasy
14032,8392.0,animation
14033,8392.0,family
14072,640.0,drama
14073,640.0,crime
14077,1574.0,action
14078,1574.0,comedy
14079,1574.0,crime
14080,1574.0,drama
14081,1574.0,music
14082,590.0,drama
14089,423.0,drama
14090,423.0,war
14104,262.0,comedy
14105,262.0,drama
14108,4912.0,comedy
14109,4912.0,crime
14110,4912.0,drama
14111,4912.0,romance
14112,4912.0,thriller
14116,12090.0,comedy
14132,10628.0,comedy
14133,10628.0,adventure
14134,10628.0,crime
14135,11078.0,action
14136,11078.0,comedy
14137,11078.0,crime
14138,11078.0,thriller
14141,598.0,drama
14142,598.0,crime
14203,10727.0,thriller
14204,10727.0,horror
14249,9358.0,horror
14250,9358.0,mystery
14251,1647.0,action
14252,1647.0,thriller
14258,10894.0,drama
14259,10894.0,horror
14260,10894.0,thriller
14261,10894.0,romance
14386,14645.0,comedy
14455,9919.0,comedy
14456,9919.0,romance
14457,6038.0,action
14458,6038.0,adventure
14459,6038.0,comedy
14460,6038.0,western
14461,9480.0,fantasy
14462,9480.0,action
14463,9480.0,crime
14464,9480.0,science fiction
14465,9480.0,thriller
14466,14873.0,family
14467,14873.0,animation
14468,14873.0,adventure
14485,12139.0,family
14486,12139.0,comedy
14545,11615.0,drama
14546,11615.0,thriller
14547,11615.0,crime
14548,11635.0,comedy
14564,10623.0,action
14565,10623.0,crime
14566,10623.0,drama
14567,9613.0,drama
14568,9613.0,mystery
14569,9613.0,thriller
14603,10678.0,comedy
14604,9567.0,action
14605,9567.0,drama
14606,9567.0,war
14607,979.0,drama
14608,979.0,thriller
14609,979.0,crime
14610,979.0,mystery
14614,455.0,comedy
14615,455.0,drama
14616,455.0,romance
14617,10632.0,drama
14618,10632.0,action
14619,10632.0,thriller
14620,10632.0,crime
14666,2671.0,horror
14667,2671.0,thriller
14681,6171.0,drama
14682,6171.0,horror
14683,6171.0,science fiction
14684,6171.0,thriller
14710,10782.0,action
14711,10782.0,drama
14712,10782.0,mystery
14713,10782.0,thriller
14714,10782.0,crime
14715,9341.0,action
14716,9341.0,thriller
14717,9341.0,adventure
14718,9341.0,science fiction
14720,10735.0,comedy
14753,8409.0,action
14754,8409.0,drama
14755,1817.0,thriller
14756,1817.0,drama
14758,11299.0,action
14759,11299.0,animation
14760,11299.0,science fiction
14768,9506.0,comedy
14772,2662.0,horror
14779,11817.0,action
14780,11817.0,comedy
14781,11817.0,fantasy
14786,8326.0,adventure
14787,8326.0,family
14788,8326.0,drama
14789,8326.0,comedy
14796,994.0,crime
14797,994.0,drama
14798,994.0,thriller
14799,994.0,mystery
14801,10514.0,science fiction
14802,10514.0,thriller
14806,1714.0,drama
14807,1714.0,science fiction
14850,2832.0,mystery
14851,2832.0,thriller
14868,18736.0,family
14869,18736.0,comedy
14870,36658.0,adventure
14871,36658.0,action
14872,36658.0,science fiction
14873,36658.0,thriller
14884,10708.0,comedy
14885,10708.0,family
14911,10515.0,adventure
14912,10515.0,fantasy
14913,10515.0,animation
14914,10515.0,action
14915,10515.0,family
14916,10515.0,romance
14935,604.0,adventure
14936,604.0,action
14937,604.0,thriller
14938,604.0,science fiction
14940,10720.0,action
14941,10720.0,comedy
14942,10720.0,romance
14943,10720.0,thriller
14947,1555.0,drama
14948,1555.0,comedy
14949,1555.0,romance
14954,310.0,fantasy
14955,310.0,comedy
14962,12.0,animation
14963,12.0,family
14964,9654.0,action
14965,9654.0,crime
14966,9902.0,horror
14967,9902.0,thriller
14972,584.0,action
14973,584.0,crime
14974,584.0,thriller
15097,8092.0,drama
15107,290.0,comedy
15108,290.0,drama
15200,10152.0,comedy
15203,11375.0,action
15204,11375.0,adventure
15205,11375.0,comedy
15206,11375.0,thriller
15240,170.0,horror
15241,170.0,thriller
15242,170.0,science fiction
15243,9471.0,action
15244,9471.0,adventure
15245,9471.0,comedy
15308,11482.0,horror
15309,11482.0,thriller
15310,11482.0,fantasy
15322,1927.0,drama
15323,1927.0,action
15324,1927.0,science fiction
15325,10327.0,comedy
15326,14411.0,family
15327,14411.0,animation
15328,14411.0,adventure
15329,296.0,action
15330,296.0,thriller
15331,296.0,science fiction
15332,302.0,thriller
15333,302.0,crime
15334,22.0,adventure
15335,22.0,fantasy
15336,22.0,action
15338,8698.0,fantasy
15339,8698.0,action
15340,8698.0,thriller
15341,8698.0,science fiction
15356,8961.0,adventure
15357,8961.0,action
15358,8961.0,comedy
15359,8961.0,thriller
15360,8961.0,crime
15364,9486.0,adventure
15365,9486.0,action
15366,9486.0,comedy
15401,1996.0,action
15402,1996.0,adventure
15403,1996.0,fantasy
15404,1996.0,thriller
15405,4464.0,drama
15406,4464.0,history
15407,12279.0,action
15408,12279.0,adventure
15409,12279.0,comedy
15410,12279.0,family
15411,12279.0,science fiction
15466,8273.0,comedy
15467,8273.0,romance
15478,10330.0,comedy
15481,9257.0,action
15482,9257.0,thriller
15483,9257.0,crime
15525,6466.0,horror
15528,2055.0,western
15529,11770.0,action
15530,11770.0,comedy
15531,14926.0,comedy
15539,10923.0,action
15580,18148.0,drama
15583,636.0,drama
15584,636.0,mystery
15585,636.0,science fiction
15611,9362.0,action
15612,9362.0,horror
15616,936.0,comedy
15617,936.0,crime
15620,10999.0,action
15621,10999.0,adventure
15622,10999.0,thriller
15629,3782.0,drama
15654,10610.0,thriller
15655,10610.0,fantasy
15656,10610.0,action
15657,10610.0,comedy
15658,2830.0,comedy
15659,2830.0,romance
15675,11351.0,horror
15676,11351.0,thriller
15705,11547.0,horror
15706,7270.0,comedy
15707,7270.0,drama
15708,7270.0,crime
15709,7270.0,thriller
15710,1428.0,action
15714,153.0,drama
15739,11293.0,comedy
15740,11293.0,crime
15741,11293.0,drama
15756,8408.0,horror
15757,8408.0,science fiction
15807,10739.0,comedy
15808,10739.0,romance
15814,13156.0,comedy
15815,13156.0,drama
15816,13156.0,family
15817,277.0,fantasy
15818,277.0,action
15819,277.0,thriller
15820,9707.0,comedy
15821,9707.0,horror
15822,9707.0,thriller
15823,9707.0,mystery
15824,9707.0,fantasy
15839,7288.0,action
15840,7288.0,comedy
15841,7288.0,thriller
15842,10159.0,adventure
15843,10159.0,action
15844,10159.0,comedy
15845,10159.0,thriller
15846,10934.0,romance
15858,9662.0,adventure
15859,9662.0,animation
15860,9662.0,comedy
15861,9662.0,drama
15862,837.0,horror
15863,837.0,mystery
15864,837.0,science fiction
15870,821.0,drama
15871,821.0,history
15891,891.0,drama
15892,891.0,history
15893,891.0,mystery
15894,891.0,thriller
15908,11806.0,comedy
15909,11806.0,family
15910,10438.0,family
15911,10438.0,comedy
15915,650.0,crime
15916,650.0,drama
15925,9874.0,action
15926,9874.0,crime
15927,9874.0,thriller
15944,4543.0,comedy
15945,11046.0,adventure
15946,11046.0,drama
15947,11046.0,action
15948,11046.0,history
15949,11046.0,war
15954,7442.0,drama
15955,7442.0,crime
15956,7442.0,thriller
15981,9871.0,drama
15982,9871.0,horror
16012,11364.0,drama
16085,2116.0,thriller
16086,2116.0,crime
16087,2116.0,drama
16088,1584.0,comedy
16089,1584.0,music
16095,2056.0,drama
16096,2056.0,comedy
16103,322.0,thriller
16104,322.0,crime
16105,322.0,drama
16106,322.0,mystery
16113,11775.0,crime
16114,11775.0,comedy
16115,11775.0,romance
16116,24.0,action
16117,24.0,crime
16123,11329.0,drama
16124,11329.0,thriller
16125,9373.0,horror
16143,4256.0,comedy
16144,10009.0,adventure
16145,10009.0,animation
16146,10009.0,family
16147,1807.0,drama
16148,1807.0,crime
16154,10536.0,action
16155,10536.0,crime
16156,10536.0,comedy
16157,10536.0,thriller
16247,605.0,adventure
16248,605.0,action
16249,605.0,thriller
16250,605.0,science fiction
16252,10719.0,comedy
16253,10719.0,family
16254,10719.0,fantasy
16264,508.0,comedy
16265,508.0,romance
16266,508.0,drama
16268,11846.0,comedy
16269,11846.0,romance
16271,10715.0,animation
16272,10715.0,comedy
16273,10715.0,family
16274,8619.0,adventure
16281,12146.0,thriller
16282,12146.0,western
16283,12146.0,adventure
16284,10588.0,comedy
16285,10588.0,fantasy
16286,10588.0,family
16287,4970.0,horror
16288,4970.0,thriller
16289,470.0,drama
16290,470.0,crime
16291,470.0,thriller
16297,10147.0,drama
16298,10147.0,comedy
16299,10147.0,crime
16300,10756.0,thriller
16301,10756.0,fantasy
16302,10756.0,comedy
16303,10756.0,family
16304,10756.0,mystery
16305,9562.0,action
16306,9562.0,adventure
16307,9562.0,science fiction
16316,9556.0,action
16317,9556.0,science fiction
16318,9556.0,crime
16340,10234.0,drama
16341,10234.0,horror
16342,10234.0,thriller
16348,860.0,thriller
16349,860.0,science fiction
16359,780.0,drama
16360,780.0,history
16363,234.0,drama
16364,234.0,horror
16365,234.0,thriller
16366,234.0,crime
16383,5143.0,comedy
16384,5143.0,drama
16393,8010.0,action
16394,8010.0,fantasy
16395,8010.0,science fiction
16401,9292.0,action
16402,9292.0,adventure
16403,9292.0,comedy
16404,11850.0,horror
16405,11850.0,mystery
16406,11850.0,science fiction
16407,11850.0,thriller
16412,951.0,comedy
16417,9319.0,action
16418,9319.0,thriller
16419,1643.0,drama
16420,1643.0,romance
16430,3112.0,thriller
16431,3112.0,crime
16438,1825.0,action
16439,1825.0,drama
16440,10538.0,action
16441,10538.0,adventure
16442,10538.0,thriller
16443,11092.0,drama
16444,11092.0,thriller
16445,11092.0,crime
16446,11092.0,mystery
16452,3176.0,drama
16453,3176.0,thriller
16454,3176.0,adventure
16458,5336.0,history
16459,5336.0,war
16460,5336.0,drama
16461,5336.0,horror
16481,10021.0,comedy
16488,11824.0,comedy
16489,11824.0,fantasy
16490,11824.0,romance
16509,483.0,comedy
16510,483.0,crime
16511,483.0,thriller
16512,10166.0,adventure
16513,10166.0,fantasy
16514,10166.0,horror
16515,6069.0,fantasy
16516,6069.0,horror
16517,6069.0,comedy
16522,11676.0,action
16523,11676.0,adventure
16524,11676.0,comedy
16561,2000.0,adventure
16562,2000.0,drama
16563,2000.0,history
16582,995.0,adventure
16583,995.0,western
16592,916.0,action
16593,916.0,crime
16594,916.0,drama
16595,916.0,thriller
16629,7857.0,comedy
16630,7857.0,drama
16631,79.0,drama
16632,79.0,adventure
16633,79.0,action
16634,79.0,history
16652,81.0,adventure
16653,81.0,animation
16654,81.0,fantasy
16656,11821.0,comedy
16657,11821.0,romance
16689,20126.0,horror
16690,20126.0,mystery
16691,20126.0,thriller
16692,827.0,drama
16693,827.0,horror
16694,827.0,thriller
16709,2742.0,crime
16710,2742.0,drama
16747,10028.0,romance
16748,10028.0,music
16749,10028.0,family
16750,616.0,drama
16751,616.0,action
16752,616.0,war
16753,616.0,history
16755,587.0,adventure
16756,587.0,fantasy
16757,587.0,drama
16762,6964.0,drama
16763,6964.0,comedy
16764,6964.0,romance
16765,1792.0,comedy
16766,3635.0,drama
16767,3635.0,romance
16770,122.0,adventure
16771,122.0,fantasy
16772,122.0,action
16773,11820.0,drama
16774,11820.0,romance
16781,11093.0,drama
16786,504.0,crime
16787,504.0,drama
16788,11007.0,comedy
16789,2289.0,drama
16790,9620.0,action
16791,9620.0,adventure
16792,9620.0,mystery
16793,9620.0,science fiction
16794,9620.0,thriller
16795,10601.0,adventure
16796,10601.0,fantasy
16797,10601.0,family
16805,14844.0,comedy
16806,14844.0,romance
16811,5966.0,comedy
16812,5966.0,romance
16961,405.0,drama
16962,9696.0,action
16963,9696.0,comedy
16964,9696.0,crime
16988,11708.0,music
16989,11708.0,adventure
16990,11708.0,fantasy
16991,11708.0,comedy
16992,11708.0,family
17007,1954.0,science fiction
17008,1954.0,thriller
17009,13476.0,comedy
17010,13476.0,romance
17027,14292.0,drama
17028,14292.0,history
17030,1278.0,drama
17031,1278.0,romance
17080,11023.0,crime
17081,11023.0,drama
17095,1824.0,comedy
17096,1824.0,romance
17136,2099.0,action
17137,2099.0,crime
17138,2099.0,thriller
17150,11132.0,comedy
17151,9352.0,comedy
17152,615.0,drama
17155,10677.0,drama
17156,10677.0,romance
17164,338.0,comedy
17165,338.0,drama
17166,338.0,romance
17167,2023.0,western
17168,2023.0,adventure
17169,9384.0,comedy
17170,9384.0,crime
17174,797.0,drama
17216,10591.0,comedy
17217,1586.0,thriller
17218,1586.0,mystery
17249,924.0,fantasy
17250,924.0,horror
17251,924.0,action
17252,38.0,science fiction
17253,38.0,drama
17254,38.0,romance
17255,11081.0,action
17256,11081.0,crime
