,id,genres
20240,20638,crime
20241,20638,western
20242,29885,comedy
20243,29885,music
20244,29885,romance
20245,25698,comedy
20246,25698,music
20247,25698,romance
20248,45578,drama
20249,45578,romance
20250,4558,drama
20251,4558,fantasy
20252,4558,romance
20253,43439,drama
20254,43439,family
20255,61828,drama
20256,61828,family
20257,61828,romance
20258,25209,action
20259,25209,comedy
20260,25209,music
20261,25209,romance
20262,25209,western
20263,15390,drama
20264,17409,western
20265,43388,action
20266,43388,adventure
20267,43388,romance
20268,800,crime
20269,800,drama
20270,32690,drama
20271,43390,music
20272,43390,romance
20273,41464,drama
20274,43961,crime
20275,43961,drama
20276,43358,drama
20277,43358,romance
20278,24003,drama
20279,28431,adventure
20280,43364,drama
20281,30801,comedy
20282,30801,romance
20283,30801,western
20284,3023,comedy
20285,3023,horror
20286,3023,science fiction
20287,43348,crime
20288,43348,action
20289,43348,adventure
20290,43348,western
20291,43349,history
20292,43349,drama
20293,43349,romance
20294,99898,thriller
20295,99898,drama
20296,24381,comedy
20297,11402,comedy
20298,35861,drama
20299,35861,romance
20300,45213,romance
20301,45213,comedy
20302,45213,drama
20303,20127,comedy
20304,20127,drama
20305,20127,romance
20306,24518,comedy
20307,24518,romance
20308,13457,drama
20309,13457,romance
20310,23620,history
20311,23620,drama
20312,31372,drama
20313,31372,action
20314,31372,adventure
20315,3111,drama
20316,3111,music
20317,3111,romance
20318,41503,drama
20319,28696,drama
20320,94123,drama
20321,17640,music
20322,17640,romance
20323,44026,crime
20324,44026,mystery
20325,44026,drama
20326,44026,thriller
20327,803,history
20328,803,documentary
20329,803,war
20330,31374,drama
20331,31374,action
20332,31374,adventure
20333,25893,comedy
20334,25893,drama
20335,25893,family
20336,36439,drama
20337,36439,war
20338,46007,comedy
20339,46007,music
20340,33319,drama
20341,33319,music
20342,33319,war
20343,28100,music
20344,31378,action
20345,31378,adventure
20346,31378,drama
20347,31378,romance
20348,31378,history
20349,19742,horror
20350,19742,science fiction
20351,44134,comedy
20352,22334,mystery
20353,22334,drama
20354,29347,horror
20355,29347,science fiction
20356,15697,drama
20357,15697,music
20358,43234,drama
20359,18776,action
20360,18776,drama
20361,18776,history
20362,29071,fantasy
20363,29071,horror
20364,54541,drama
20365,54541,thriller
20366,44559,drama
20367,44559,war
20368,30637,drama
20369,30637,horror
20370,30637,thriller
20371,30637,crime
20372,76754,comedy
20373,56156,drama
20374,43119,crime
20375,43119,action
20376,43119,history
20377,43137,comedy
20378,43137,romance
20379,69977,war
20380,69977,drama
20381,42661,action
20382,42661,adventure
20383,42661,drama
20384,42661,history
20385,42661,romance
20386,43051,action
20387,43051,adventure
20388,43051,crime
20389,43051,drama
20390,43101,romance
20391,43101,comedy
20392,58997,horror
20393,58997,science fiction
20394,34528,war
20395,34528,drama
20396,34528,history
20397,31427,drama
20398,31427,war
20399,58902,drama
20400,58902,adventure
20401,27029,drama
20402,690,crime
20403,690,drama
20404,46918,drama
20405,43111,drama
20406,43111,romance
20407,52745,horror
20408,52745,science fiction
20409,36872,drama
20410,43047,drama
20411,43047,adventure
20412,72354,drama
20413,72354,history
20414,31589,crime
20415,31589,drama
20416,31589,thriller
20417,52841,comedy
20418,52841,romance
20419,18449,action
20420,18449,adventure
20421,18449,western
20422,50474,drama
20423,79827,drama
20424,750,drama
20425,750,crime
20426,750,mystery
20427,750,comedy
20428,34530,war
20429,34530,drama
20430,34530,history
20431,33710,romance
20432,33710,drama
20433,33710,music
20434,64568,horror
20435,64568,mystery
20436,17185,drama
20437,109667,romance
20438,109667,drama
20439,31287,horror
20440,14537,action
20441,14537,drama
20442,14537,history
20443,16103,drama
20444,13671,comedy
20445,13671,music
20446,13671,family
20447,11085,adventure
20448,11085,drama
20449,11085,history
20450,53218,drama
20451,24188,drama
20452,24188,comedy
20453,28367,fantasy
20454,28367,family
20455,21135,romance
20456,21135,drama
20457,52705,comedy
20458,52705,drama
20459,52705,war
20460,3010,drama
20461,3010,history
20462,3010,war
20463,31383,horror
20464,39222,horror
20465,39495,comedy
20466,39495,drama
20467,39495,romance
20468,15263,western
20469,751,drama
20470,751,thriller
20471,751,crime
20472,751,mystery
20473,751,comedy
20474,42798,comedy
20475,42798,romance
20476,4025,drama
20477,4025,mystery
20478,4025,crime
20479,61892,romance
20480,61892,comedy
20481,25253,action
20482,25253,comedy
20483,25253,crime
20484,37684,drama
20485,37684,thriller
20486,15421,drama
20487,15421,history
20488,166607,drama
20489,166607,war
20490,37315,comedy
20491,37315,drama
20492,10299,crime
20493,10299,drama
20494,10299,horror
20495,10299,mystery
20496,10299,thriller
20497,24229,crime
20498,24229,drama
20499,24229,mystery
20500,26031,crime
20501,26031,drama
20502,3763,horror
20503,17696,music
20504,17696,comedy
20505,17696,crime
20506,7348,drama
20507,7348,science fiction
20508,28504,comedy
20509,28504,horror
20510,151138,drama
20511,151138,romance
20512,23574,comedy
20513,23574,romance
20514,17091,comedy
20515,17295,drama
20516,17295,war
20517,17295,history
20518,13187,animation
20519,13187,family
20520,13187,comedy
20521,13187,tv movie
20522,17102,horror
20523,23194,western
20524,16850,war
20525,16850,action
20526,16850,drama
20527,16850,history
20528,24395,drama
20529,24395,war
20530,37921,war
20531,37921,drama
20532,59802,horror
20533,16303,comedy
20534,29715,war
20535,29715,western
20536,36583,action
20537,36583,thriller
20538,36583,war
20539,60555,western
20540,42731,comedy
20541,42731,drama
20542,42731,romance
20543,3482,action
20544,3482,drama
20545,3482,thriller
20546,3482,war
20547,895,drama
20548,895,history
20549,20108,drama
20550,2661,family
20551,2661,adventure
20552,2661,comedy
20553,2661,science fiction
20554,2661,crime
20555,20379,action
20556,20379,adventure
20557,20379,drama
20558,29710,history
20559,29710,war
20560,104237,action
20561,104237,adventure
20562,22293,horror
20563,789,comedy
20564,789,drama
20565,789,war
20566,45706,drama
20567,45706,action
20568,45706,crime
20569,11047,family
20570,11047,animation
20571,11047,adventure
20572,11047,comedy
20573,2097,horror
20574,2097,science fiction
20575,135,documentary
20576,135,music
20577,33257,fantasy
20578,66043,thriller
20579,66043,drama
20580,17905,action
20581,17905,crime
20582,17905,drama
20583,4191,mystery
20584,4191,drama
20585,4191,romance
20586,4191,thriller
20587,4191,crime
20588,10227,comedy
20589,26039,action
20590,26039,crime
20591,26039,drama
20592,26039,thriller
20593,42701,western
20594,42702,drama
20595,42702,history
20596,42702,crime
20597,41212,documentary
20598,26204,crime
20599,26204,mystery
20600,26204,thriller
20601,5767,comedy
20602,5767,drama
20603,5767,romance
20604,42713,drama
20605,27277,western
20606,9929,family
20607,9929,animation
20608,9929,adventure
20609,9929,comedy
20610,20873,adventure
20611,20873,comedy
20612,20873,crime
20613,29778,horror
20614,18193,comedy
20615,18193,fantasy
20616,22176,drama
20617,42623,comedy
20618,42623,romance
20619,42634,romance
20620,42634,drama
20621,118872,drama
20622,50789,documentary
20623,50789,music
20624,29266,war
20625,29266,drama
20626,29266,history
20627,29266,romance
20628,27983,comedy
20629,27983,drama
20630,27983,family
20631,5638,drama
20632,5638,comedy
20633,5638,music
20634,36446,drama
20635,36446,foreign
20636,36446,romance
20637,14801,science fiction
20638,14801,thriller
20639,49397,western
20640,42607,drama
20641,42607,music
20642,42607,romance
20643,40430,science fiction
20644,38096,drama
20645,48831,comedy
20646,48831,drama
20647,24152,comedy
20648,1846,crime
20649,1846,mystery
20650,1846,drama
20651,21323,romance
20652,21323,drama
20653,21323,crime
20654,5928,comedy
20655,5928,drama
20656,29748,horror
20657,105627,comedy
20658,105627,drama
20659,85255,drama
20660,85255,action
20661,26525,fantasy
20662,26525,comedy
20663,31672,action
20664,31672,crime
20665,31672,thriller
20666,48408,comedy
20667,48408,western
20668,33205,drama
20669,70327,action
20670,70327,adventure
20671,70327,science fiction
20672,2860,drama
20673,2860,romance
20674,42589,comedy
20675,42589,drama
20676,71943,drama
20677,71943,horror
20678,71943,thriller
20679,71943,romance
20680,31304,drama
20681,31304,romance
20682,64828,drama
20683,64828,comedy
20684,38222,action
20685,38222,drama
20686,38222,family
20687,38222,romance
20688,26606,crime
20689,26606,drama
20690,26606,music
20691,36404,comedy
20692,42528,drama
20693,20848,action
20694,20848,drama
20695,20848,comedy
20696,20848,adventure
20697,2998,drama
20698,2998,romance
20699,31906,drama
20700,31906,romance
20701,31906,war
20702,31906,western
20703,31767,drama
20704,31767,history
20705,839,tv movie
20706,839,action
20707,839,thriller
20708,25109,tv movie
20709,25109,western
20710,25109,comedy
20711,36194,drama
20712,36194,romance
20713,16328,war
20714,16328,drama
20715,42500,action
20716,42500,western
20717,16154,horror
20718,16154,mystery
20719,16154,thriller
20720,9394,action
20721,9394,comedy
20722,9394,western
20723,74689,comedy
20724,74689,drama
20725,36850,comedy
20726,36850,romance
20727,38646,romance
20728,38646,drama
20729,38646,war
20730,84285,war
20731,84285,drama
20732,84285,action
20733,84285,foreign
20734,34479,horror
20735,18287,action
20736,18287,comedy
20737,18287,western
20738,5822,action
20739,5822,drama
20740,5822,romance
20741,13041,action
20742,13041,adventure
20743,13041,drama
20744,13041,western
20745,40732,adventure
20746,40732,drama
20747,122677,horror
20748,122677,science fiction
20749,121923,drama
20750,121923,science fiction
20751,18250,comedy
20752,18250,horror
20753,33020,horror
20754,89417,comedy
20755,12089,comedy
20756,12089,mystery
20757,41471,drama
20758,41471,action
20759,17810,action
20760,17810,drama
20761,23148,romance
20762,23148,drama
20763,23148,music
20764,80911,drama
20765,80911,music
20766,87417,thriller
20767,87417,comedy
20768,11378,comedy
20769,760,comedy
20770,27331,action
20771,27331,crime
20772,27331,drama
20773,27331,thriller
20774,1410,comedy
20775,1410,science fiction
20776,38729,drama
20777,38729,foreign
20778,86889,horror
20779,86889,tv movie
20780,31943,adventure
20781,31943,drama
20782,31943,action
20783,31943,thriller
20784,29142,action
20785,29142,crime
20786,29142,drama
20787,29142,history
20788,29142,thriller
20789,56764,drama
20790,9474,comedy
20791,9474,western
20792,27084,horror
20793,27084,science fiction
20794,27084,thriller
20795,31596,horror
20796,59189,thriller
20797,59189,horror
20798,59189,science fiction
20799,38714,drama
20800,31587,drama
20801,31587,thriller
20802,22307,horror
20803,22307,thriller
20804,62330,action
20805,62330,drama
20806,62330,crime
20807,28498,comedy
20808,28498,horror
20809,21964,action
20810,21035,drama
20811,21035,romance
20812,25473,action
20813,25473,crime
20814,25473,drama
20815,118121,drama
20816,32044,comedy
20817,32044,drama
20818,62761,comedy
20819,62761,mystery
20820,62761,thriller
20821,62761,horror
20822,30702,drama
20823,25627,horror
20824,25627,science fiction
20825,24402,drama
20826,24402,romance
20827,5558,drama
20828,5558,comedy
20829,3043,horror
20830,36665,documentary
20831,36665,foreign
20832,36665,war
20833,16246,action
20834,16246,crime
20835,16246,drama
20836,16246,thriller
20837,27977,comedy
20838,42448,drama
20839,42448,comedy
20840,42449,documentary
20841,42449,war
20842,8327,drama
20843,37627,science fiction
20844,37627,fantasy
20845,37627,family
20846,37627,music
20847,32940,science fiction
20848,32940,thriller
20849,31656,drama
20850,31656,romance
20851,31656,crime
20852,29859,comedy
20853,29859,crime
20854,29859,mystery
20855,28994,drama
20856,28994,family
20857,5618,romance
20858,5618,comedy
20859,19174,action
20860,19174,comedy
20861,19174,crime
20862,9385,family
20863,9385,animation
20864,9385,comedy
20865,9385,adventure
20866,28209,drama
20867,28209,romance
20868,1835,crime
20869,1835,mystery
20870,1835,thriller
20871,70259,comedy
20872,70259,crime
20873,70259,romance
20874,10711,action
20875,10711,crime
20876,10711,drama
20877,10711,thriller
20878,19740,action
20879,19740,adventure
20880,19740,drama
20881,1829,drama
20882,1829,history
20883,1829,romance
20884,43430,drama
20885,43430,comedy
20886,43430,romance
20887,32042,thriller
20888,9652,thriller
20889,9652,drama
20890,38099,action
20891,47313,action
20892,47313,drama
20893,5725,comedy
20894,38783,horror
20895,38783,thriller
20896,3870,drama
20897,3870,history
20898,3870,romance
20899,1660,drama
20900,1660,comedy
20901,133008,war
20902,133008,drama
20903,6476,comedy
20904,6476,western
20905,10640,action
20906,10640,adventure
20907,10640,science fiction
20908,10640,thriller
20909,33324,documentary
20910,29856,comedy
20911,48205,history
20912,48205,drama
20913,46978,drama
20914,46978,romance
20915,26842,adventure
20916,26842,drama
20917,26842,action
20918,26842,history
20919,42252,drama
20920,42252,western
20921,73100,drama
20922,73100,romance
20923,11558,comedy
20924,11558,crime
20925,11558,romance
20926,11558,thriller
20927,5651,comedy
20928,43751,horror
20929,43751,mystery
20930,43751,thriller
20931,14336,documentary
20932,14336,music
20933,18775,horror
20934,18775,science fiction
20935,12535,comedy
20936,12535,music
20937,1421,drama
20938,1421,comedy
20939,1421,romance
20940,62847,drama
20941,62847,horror
20942,62847,comedy
20943,62847,thriller
20944,62847,crime
20945,62847,mystery
20946,77360,drama
20947,12637,drama
20948,12637,music
20949,12637,romance
20950,54140,drama
20951,38985,action
20952,38985,thriller
20953,38985,adventure
20954,61280,drama
20955,61280,romance
20956,16378,comedy
20957,72412,action
20958,72412,drama
20959,11935,drama
20960,11935,action
20961,11935,thriller
20962,11935,science fiction
20963,13481,action
20964,24998,documentary
20965,13514,action
20966,13514,drama
20967,113777,comedy
20968,1362,adventure
20969,1362,animation
20970,1362,family
20971,156235,drama
20972,156235,romance
20973,98851,horror
20974,98851,science fiction
20975,29107,horror
20976,45691,comedy
20977,11537,action
20978,11537,comedy
20979,45695,comedy
20980,45695,drama
20981,42165,documentary
20982,33701,comedy
20983,38438,comedy
20984,38438,crime
20985,10654,drama
20986,10654,comedy
20987,10654,history
20988,10654,music
20989,25264,thriller
20990,25264,drama
20991,25264,crime
20992,25264,mystery
20993,19827,action
20994,19827,adventure
20995,19827,comedy
20996,18966,romance
20997,18966,comedy
20998,18966,horror
20999,30636,drama
21000,33665,drama
21001,45169,drama
21002,45169,mystery
21003,45169,science fiction
21004,15717,drama
21005,15717,action
21006,15717,foreign
21007,54663,comedy
21008,54663,romance
21009,80310,drama
21010,80310,family
21011,179798,thriller
21012,179798,action
21013,179798,crime
21014,64353,adventure
21015,64353,comedy
21016,64353,science fiction
21017,114516,documentary
21018,47542,romance
21019,47542,family
21020,47542,animation
21021,47542,drama
21022,86295,action
21023,86295,adventure
21024,86295,drama
21025,23615,action
21026,23615,drama
21027,23615,romance
21028,23615,tv movie
21029,13633,crime
21030,13633,drama
21031,13633,thriller
21032,14087,animation
21033,14087,drama
21034,14087,war
21035,6341,science fiction
21036,6341,action
21037,6341,thriller
21038,6341,crime
21039,6341,drama
21040,27679,adventure
21041,27679,comedy
21042,27679,crime
21043,7012,tv movie
21044,7012,science fiction
21045,7012,drama
21046,20545,comedy
21047,23096,comedy
21048,15251,comedy
21049,17435,thriller
21050,17435,adventure
21051,17435,drama
21052,78177,drama
21053,78177,romance
21054,11948,drama
21055,11948,history
21056,15716,comedy
21057,15716,music
21058,15716,romance
21059,29173,action
21060,29173,science fiction
21061,32689,drama
21062,32689,comedy
21063,32689,crime
21064,32689,romance
21065,21356,action
21066,21356,adventure
21067,21356,animation
21068,21356,fantasy
21069,21356,science fiction
21070,42115,drama
21071,42115,family
21072,42115,foreign
21073,232,action
21074,232,adventure
21075,232,crime
21076,232,drama
21077,232,romance
21078,42116,drama
21079,42116,foreign
21080,42116,romance
21081,30707,drama
21082,12633,action
21083,12633,crime
21084,12633,drama
21085,12633,thriller
21086,47892,horror
21087,47892,mystery
21088,47892,science fiction
21089,19258,action
21090,19258,comedy
21091,22998,comedy
21092,15301,drama
21093,15301,fantasy
21094,15301,horror
21095,15301,science fiction
21096,15301,thriller
21097,29140,crime
21098,29140,drama
21099,29140,mystery
21100,29140,romance
21101,29140,thriller
21102,29140,horror
21103,28054,drama
21104,28054,music
21105,11609,comedy
21106,11609,adventure
21107,9041,mystery
21108,9041,drama
21109,31939,drama
21110,31939,romance
21111,63418,drama
21112,63418,romance
21113,42086,comedy
21114,42086,drama
21115,42086,romance
21116,13189,drama
21117,13189,family
21118,13189,fantasy
21119,13189,tv movie
21120,48677,adventure
21121,48677,action
21122,48677,family
21123,30278,comedy
21124,46088,drama
21125,46088,thriller
21126,19596,music
21127,19596,comedy
21128,19596,drama
21129,1884,adventure
21130,1884,family
21131,1884,fantasy
21132,1884,science fiction
21133,1884,tv movie
21134,19621,drama
21135,19621,action
21136,19621,thriller
21137,19621,crime
21138,10179,action
21139,10179,science fiction
21140,10179,comedy
21141,47874,comedy
21142,47874,drama
21143,47874,romance
21144,108241,drama
21145,108241,comedy
21146,27102,drama
21147,27102,romance
21148,47359,drama
21149,47359,romance
21150,27414,thriller
21151,27414,horror
21152,33138,documentary
21153,25425,action
21154,25425,comedy
21155,8221,drama
21156,8221,comedy
21157,17663,drama
21158,17663,family
21159,8868,comedy
21160,8868,animation
21161,8868,family
21162,8868,adventure
21163,29903,adventure
21164,29903,fantasy
21165,29903,action
21166,29903,science fiction
21167,92802,comedy
21168,54407,comedy
21169,54407,drama
21170,54407,romance
21171,41243,comedy
21172,41243,romance
21173,41243,science fiction
21174,12615,drama
21175,14029,horror
21176,10372,adventure
21177,40929,comedy
21178,40929,drama
21179,40929,romance
21180,67342,action
21181,67342,comedy
21182,67342,horror
21183,9056,action
21184,9056,crime
21185,9056,thriller
21186,27064,drama
21187,51878,action
21188,51878,comedy
21189,62429,animation
21190,62429,family
21191,10176,drama
21192,10176,science fiction
21193,10176,thriller
21194,9080,comedy
21195,9080,adventure
21196,18502,horror
21197,18502,comedy
21198,18502,science fiction
21199,31600,drama
21200,31600,action
21201,41205,drama
21202,41205,war
21203,30069,drama
21204,30069,romance
21205,16082,drama
21206,16082,thriller
21207,14670,drama
21208,9318,family
21209,9318,animation
21210,9318,adventure
21211,9318,comedy
21212,30653,comedy
21213,26555,comedy
21214,26555,drama
21215,26555,romance
21216,47340,action
21217,47340,drama
21218,47340,horror
21219,47340,science fiction
21220,47340,thriller
21221,10570,comedy
21222,42021,romance
21223,42021,comedy
21224,42021,drama
21225,65326,comedy
21226,65326,drama
21227,65326,romance
21228,24657,drama
21229,53157,tv movie
21230,53157,action
21231,53157,adventure
21232,53157,drama
21233,41480,documentary
21234,36677,science fiction
21235,11471,action
21236,11471,crime
21237,11471,drama
21238,21733,action
21239,21733,comedy
21240,21733,romance
21241,17421,animation
21242,17421,action
21243,17421,thriller
21244,17421,science fiction
21245,17421,family
21246,22572,action
21247,22572,comedy
21248,22572,horror
21249,22572,science fiction
21250,49964,drama
21251,41076,comedy
21252,4043,comedy
21253,4043,drama
21254,4043,romance
21255,27342,action
21256,27342,thriller
21257,2172,adventure
21258,8852,horror
21259,30421,fantasy
21260,30421,action
21261,60631,thriller
21262,60631,crime
21263,60631,drama
21264,96333,drama
21265,49815,drama
21266,18305,action
21267,18305,crime
21268,18305,thriller
21269,92663,drama
21270,92663,music
21271,92663,science fiction
21272,8677,action
21273,8677,drama
21274,8677,mystery
21275,8677,thriller
21276,26369,horror
21277,26369,comedy
21278,26369,adventure
21279,11513,adventure
21280,11513,drama
21281,40844,documentary
21282,49314,drama
21283,41959,horror
21284,41959,thriller
21285,16296,comedy
21286,16296,horror
21287,16296,science fiction
21288,13192,fantasy
21289,13192,music
21290,18917,animation
21291,18917,comedy
21292,18917,fantasy
21293,18917,horror
21294,116345,drama
21295,48309,crime
21296,48309,drama
21297,48309,horror
21298,48309,thriller
21299,93457,drama
21300,41967,fantasy
21301,41967,horror
21302,47795,drama
21303,4271,comedy
21304,41949,drama
21305,41949,foreign
21306,114524,history
21307,114524,documentary
21308,16859,animation
21309,16859,adventure
21310,16859,drama
21311,16859,fantasy
21312,38695,crime
21313,38695,drama
21314,2927,science fiction
21315,41939,drama
21316,41939,foreign
21317,85556,drama
21318,119324,crime
21319,26936,crime
21320,26936,action
21321,26936,comedy
21322,25943,fantasy
21323,25943,comedy
21324,25943,science fiction
21325,71373,mystery
21326,71373,thriller
21327,71373,fantasy
21328,71373,horror
21329,9768,comedy
21330,9768,music
21331,11909,thriller
21332,11909,crime
21333,11909,drama
21334,60778,action
21335,60778,adventure
21336,60778,comedy
21337,60778,thriller
21338,27274,comedy
21339,27274,horror
21340,27274,science fiction
21341,110838,drama
21342,10485,comedy
21343,10485,family
21344,10485,fantasy
21345,9569,action
21346,9569,thriller
21347,22189,drama
21348,22189,romance
21349,71805,adventure
21350,71805,family
21351,7975,comedy
21352,7975,drama
21353,41821,drama
21354,41821,romance
21355,21344,drama
21356,21344,crime
21357,21344,history
21358,9399,action
21359,9399,thriller
21360,31597,action
21361,31597,thriller
21362,31597,crime
21363,31597,mystery
21364,30017,crime
21365,30017,documentary
21366,30017,drama
21367,11131,comedy
21368,14571,action
21369,14571,animation
21370,14571,science fiction
21371,21168,drama
21372,21168,horror
21373,21168,thriller
21374,59058,comedy
21375,59058,drama
21376,1662,drama
21377,1662,action
21378,1662,thriller
21379,1662,crime
21380,6444,comedy
21381,6444,drama
21382,71642,war
21383,71642,drama
21384,31923,drama
21385,31923,comedy
21386,20562,documentary
21387,20562,foreign
21388,18311,crime
21389,18311,drama
21390,18311,romance
21391,48448,drama
21392,1483,fantasy
21393,1483,horror
21394,41783,drama
21395,41783,foreign
21396,28553,drama
21397,58648,drama
21398,36337,crime
21399,68773,action
21400,68773,comedy
21401,68773,crime
21402,68773,science fiction
21403,25330,comedy
21404,22423,drama
21405,22423,thriller
21406,4539,documentary
21407,22792,comedy
21408,22828,drama
21409,22828,crime
21410,12776,comedy
21411,31696,mystery
21412,31696,thriller
21413,31696,crime
21414,17467,comedy
21415,17467,action
21416,17467,thriller
21417,36351,drama
21418,36351,crime
21419,47252,comedy
21420,47252,crime
21421,34376,fantasy
21422,34376,comedy
21423,34376,science fiction
21424,34376,romance
21425,15080,animation
21426,15080,drama
21427,15080,romance
21428,39233,comedy
21429,39233,drama
21430,39233,romance
21431,6463,comedy
21432,6463,drama
21433,14362,action
21434,14362,thriller
21435,14362,crime
21436,5048,drama
21437,5048,fantasy
21438,9588,romance
21439,9588,action
21440,9588,adventure
21441,9588,western
21442,9588,drama
21443,41792,drama
21444,41792,comedy
21445,25674,drama
21446,25674,romance
21447,21338,action
21448,21338,crime
21449,21338,thriller
21450,123778,drama
21451,94666,comedy
21452,94666,drama
21453,94666,romance
21454,41804,drama
21455,41804,romance
21456,41804,history
21457,147164,history
21458,147164,drama
21459,23438,drama
21460,23438,family
21461,215993,drama
21462,215993,crime
21463,215993,tv movie
21464,97044,documentary
21465,97044,foreign
21466,29904,action
21467,29904,adventure
21468,29904,fantasy
21469,13995,action
21470,13995,science fiction
21471,13995,war
21472,11198,action
21473,11198,adventure
21474,11198,comedy
21475,11198,romance
21476,41678,comedy
21477,41678,drama
21478,75145,drama
21479,186809,drama
21480,19143,action
21481,19143,comedy
21482,19143,drama
21483,27381,comedy
21484,27381,horror
21485,27381,thriller
21486,27381,crime
21487,45145,comedy
21488,45145,romance
21489,11621,comedy
21490,11621,animation
21491,11621,adventure
21492,47714,drama
21493,19087,comedy
21494,19087,family
21495,40082,drama
21496,40082,music
21497,36288,thriller
21498,36288,comedy
21499,36288,crime
21500,36288,drama
21501,38143,comedy
21502,38143,drama
21503,31962,drama
21504,31962,romance
21505,31962,thriller
21506,22590,action
21507,22590,adventure
21508,22590,drama
21509,22590,family
21510,41777,comedy
21511,48150,drama
21512,48150,romance
21513,41778,documentary
21514,40213,action
21515,83761,adventure
21516,83761,drama
21517,34683,comedy
21518,47350,drama
21519,47350,western
21520,25684,action
21521,25684,thriller
21522,5051,drama
21523,5051,history
21524,14135,crime
21525,14135,drama
21526,18817,adventure
21527,18817,fantasy
21528,18817,drama
21529,18817,action
21530,18817,science fiction
21531,27678,comedy
21532,27678,drama
21533,83599,comedy
21534,83599,drama
21535,83599,romance
21536,16437,action
21537,16437,adventure
21538,16437,science fiction
21539,17811,adventure
21540,17811,action
21541,17811,comedy
21542,17811,foreign
21543,12088,action
21544,12088,thriller
21545,12088,science fiction
21546,96712,mystery
21547,96712,drama
21548,96712,war
21549,48706,adventure
21550,48706,action
21551,48706,comedy
21552,47105,music
21553,47105,documentary
21554,30366,adventure
21555,30366,comedy
21556,30366,music
21557,19371,family
21558,19371,comedy
21559,19371,action
21560,41661,romance
21561,41661,comedy
21562,41661,drama
21563,35610,science fiction
21564,67595,comedy
21565,67595,drama
21566,12664,comedy
21567,12664,drama
21568,7500,action
21569,7500,crime
21570,7500,thriller
21571,20339,comedy
21572,11143,action
21573,11143,comedy
21574,11143,drama
21575,11143,thriller
21576,5187,comedy
21577,5187,drama
21578,5187,romance
21579,13519,adventure
21580,13519,drama
21581,13519,fantasy
21582,13519,horror
21583,32764,drama
21584,26877,action
21585,26877,crime
21586,26877,romance
21587,59051,horror
21588,59051,romance
21589,18998,action
21590,18998,adventure
21591,18998,science fiction
21592,18998,thriller
21593,18392,horror
21594,18392,thriller
21595,8983,animation
21596,8983,mystery
21597,8983,thriller
21598,41578,comedy
21599,41578,romance
21600,17796,comedy
21601,63097,crime
21602,63097,drama
21603,17809,action
21604,271304,romance
21605,271304,comedy
21606,18837,action
21607,18837,adventure
21608,18837,animation
21609,18837,science fiction
21610,11067,comedy
21611,10486,comedy
21612,10486,family
21613,10486,romance
21614,58416,comedy
21615,58416,romance
21616,35977,horror
21617,19223,crime
21618,19223,thriller
21619,54804,comedy
21620,54804,foreign
21621,18674,drama
21622,18674,action
21623,18674,thriller
21624,152426,drama
21625,152426,horror
21626,152426,science fiction
21627,152426,mystery
21628,152426,thriller
21629,57221,horror
21630,57221,action
21631,57221,comedy
21632,26830,action
21633,26830,crime
21634,26830,foreign
21635,26830,thriller
21636,30718,adventure
21637,30718,mystery
21638,30718,thriller
21639,30718,western
21640,37797,animation
21641,37797,drama
21642,37797,family
21643,37062,mystery
21644,37062,drama
21645,37062,thriller
21646,18665,action
21647,18665,comedy
21648,12613,animation
21649,12613,action
21650,21846,documentary
21651,16233,comedy
21652,16233,drama
21653,16233,romance
21654,16233,thriller
21655,13063,comedy
21656,13063,history
21657,13063,horror
21658,37563,comedy
21659,37563,drama
21660,37563,romance
21661,63054,documentary
21662,41343,comedy
21663,27318,fantasy
21664,27318,horror
21665,27318,comedy
21666,16003,thriller
21667,16003,crime
21668,16003,mystery
21669,8214,drama
21670,30330,comedy
21671,30330,drama
21672,29927,drama
21673,29927,war
21674,48709,comedy
21675,48709,drama
21676,48709,romance
21677,37431,action
21678,37431,crime
21679,37431,thriller
21680,100167,drama
21681,2061,action
21682,2061,crime
21683,2061,drama
21684,2061,thriller
21685,11210,action
21686,11210,adventure
21687,11210,drama
21688,148478,drama
21689,27994,action
21690,27994,comedy
21691,27994,fantasy
21692,2460,drama
21693,2460,romance
21694,2460,science fiction
21695,12254,tv movie
21696,12254,comedy
21697,12254,drama
21698,12254,romance
21699,55902,action
21700,55902,thriller
21701,74097,comedy
21702,16992,drama
21703,16992,romance
21704,9956,drama
21705,36702,drama
21706,134458,action
21707,134458,thriller
21708,26124,crime
21709,26124,drama
21710,26124,thriller
21711,9092,fantasy
21712,9092,horror
21713,18415,drama
21714,17629,action
21715,17629,thriller
21716,116008,comedy
21717,116008,drama
21718,37517,crime
21719,37517,drama
21720,37673,drama
21721,37673,history
21722,26103,action
21723,26103,adventure
21724,26103,crime
21725,26103,thriller
21726,44641,action
21727,44641,drama
21728,44641,foreign
21729,44641,thriller
21730,8765,thriller
21731,8765,fantasy
21732,8765,science fiction
21733,9845,action
21734,9845,thriller
21735,26644,mystery
21736,26644,fantasy
21737,26644,drama
21738,36221,crime
21739,36221,drama
21740,36221,action
21741,26215,horror
21742,26215,thriller
21743,64559,comedy
21744,64559,crime
21745,64559,thriller
21746,28123,thriller
21747,35638,documentary
21748,9732,animation
21749,9732,family
21750,9732,adventure
21751,86913,comedy
21752,86913,romance
21753,30983,documentary
21754,30983,drama
21755,5470,action
21756,5470,science fiction
