id,crewid,name,department,job
8859,556632e3c3a3685ef00000ee,Ronnie Yeskel,Production,Casting
8859,5692e80a9251414257000b97,Brad Ricker,Art,Assistant Art Director
8859,56942f4c9251414b670001fe,Claudine Franco,Crew,Set Production Assistant
11688,52fe44799251416c7503608d,Mark Dindal,Directing,Director
11688,52fe44799251416c7503609f,David Reynolds,Writing,Screenplay
11688,52fe44799251416c750360a5,Randy Fullmer,Production,Producer
3981,52fe43aac3a36847f806610f,Nancy Meyers,Directing,Director
3981,52fe43aac3a36847f8066115,Nancy Meyers,Production,Producer
3981,52fe43aac3a36847f806611b,Matt Williams,Production,Producer
711,52fe426ec3a36847f801e1ef,Sean Connery,Production,Producer
711,52fe426ec3a36847f801e219,Valdís Óskarsdóttir,Editing,Editor
711,52fe426ec3a36847f801e1e3,Gus Van Sant,Directing,Director
2046,52fe432fc3a36847f8040ed9,Sam Raimi,Directing,Director
2046,52fe432fc3a36847f8040edf,Billy Bob Thornton,Writing,Screenplay
2046,52fe432fc3a36847f8040ee5,Tom Epperson,Writing,Screenplay
8358,52fe44a2c3a36847f80a1505,Alan Silvestri,Sound,Original Music Composer
8358,52fe44a2c3a36847f80a14d5,Robert Zemeckis,Directing,Director
8358,52fe44a2c3a36847f80a14f3,Robert Zemeckis,Production,Producer
5994,52fe4434c3a36847f8088583,Brett Ratner,Directing,Director
5994,52fe4434c3a36847f8088589,David Diamond,Writing,Screenplay
5994,52fe4434c3a36847f808858f,David Weissman,Writing,Screenplay
1493,52fe42fac3a36847f8031183,Donald Petrie,Directing,Director
1493,52fe42fac3a36847f8031191,Marc Lawrence,Writing,Writer
1493,52fe42fac3a36847f8031197,Katie Ford,Writing,Writer
134,52fe421cc3a36847f8004cc1,Joel Coen,Directing,Director
134,52fe421cc3a36847f8004d31,Ethan Coen,Production,Producer
134,52fe421cc3a36847f8004d3d,T Bone Burnett,Sound,Original Music Composer
10577,52fe438b9251416c7501482b,Wes Craven,Production,Executive Producer
10577,52fe438b9251416c75014831,Marco Beltrami,Sound,Original Music Composer
10577,52fe438b9251416c75014837,Joel Soisson,Writing,Screenplay
11973,5683d79792514169d0003747,Harry Cohen,Sound,Sound Effects Editor
11973,5683d61392514169d000370c,Dianne Crittenden,Production,Casting
11973,52fe44ad9251416c7503d201,Kevin Costner,Production,Producer
1900,52fe431fc3a36847f803c107,Steven Soderbergh,Directing,Director
1900,52fe431fc3a36847f803c10d,Simon Moore,Writing,Screenplay
1900,52fe431fc3a36847f803c113,Stephen Gaghan,Writing,Screenplay
15739,52fe46789251416c75079677,John Huston,Directing,Director
15739,52fe46789251416c75079691,Carol Sobieski,Writing,Writer
15739,52fe46799251416c75079697,Thomas Meehan,Writing,Writer
2623,594bd605925141310c0126c7,Peter Zinner,Editing,Editor
2623,52fe4360c3a36847f804fc25,Donald E. Thorin,Camera,Director of Photography
2623,52fe4360c3a36847f804fc1f,Jack Nitzsche,Sound,Original Music Composer
9989,52fe4558c3a36847f80c9079,Peter Howitt,Directing,Director
9989,52fe4558c3a36847f80c907f,Keith Addis,Production,Producer
9989,52fe4558c3a36847f80c9085,Ashok Amritraj,Production,Executive Producer
9816,52fe4533c3a36847f80c1c6b,Thomas Carter,Directing,Director
9816,52fe4533c3a36847f80c1c71,Duane Adler,Writing,Author
9816,52fe4533c3a36847f80c1c77,Cheryl Edwards,Writing,Author
5955,52fe4431c3a36847f8087b41,Sean Penn,Directing,Director
5955,52fe4431c3a36847f8087b47,Friedrich Dürrenmatt,Writing,Novel
5955,52fe4431c3a36847f8087b4d,Michael Fitzgerald,Production,Finance
2018,59a5cc909251412f61011d2b,Meg Ryan,Production,Executive Producer
2018,52fe432cc3a36847f80400af,Julio Macat,Camera,Director of Photography
2018,52fe432cc3a36847f80400b5,Lisa Zeno Churgin,Editing,Editor
96,52fe4216c3a36847f8003251,Jerry Bruckheimer,Production,Producer
96,52fe4217c3a36847f800326f,Chris Lebenzon,Editing,Editor
96,52fe4217c3a36847f8003269,Bonnie Timmermann,Production,Casting
90,52fe4216c3a36847f8002ee7,Martin Brest,Directing,Director
90,52fe4216c3a36847f8002eed,Jerry Bruckheimer,Production,Producer
90,52fe4216c3a36847f8002ef3,Don Simpson,Production,Producer
12919,53d0188f0e0a265e01009c58,Mark Burg,Production,Co-Producer
12919,53d018b20e0a265e01009c63,Thom Mount,Production,Producer
12919,53d018a20e0a265dfa009dbe,Jere Henshaw,Production,Executive Producer
10110,52fe43299251416c75005c95,Steven Spielberg,Directing,Director
10110,52fe43299251416c75005c9b,Tom Stoppard,Writing,Screenplay
10110,52fe43299251416c75005ca1,Menno Meyjes,Writing,Screenplay
764,52fe4273c3a36847f801f7e3,Sam Raimi,Writing,Screenplay
764,52fe4273c3a36847f801f7dd,Sam Raimi,Directing,Director
764,52fe4273c3a36847f801f7ef,Sam Raimi,Production,Executive Producer
2614,52fe4360c3a36847f804f92d,Steven Spielberg,Production,Producer
2614,52fe4360c3a36847f804f921,Kathleen Kennedy,Production,Producer
2614,52fe4360c3a36847f804f91b,Frank Marshall,Production,Producer
580,52fe4255c3a36847f8016259,John M. Dwyer,Art,Set Decoration
580,52fe4255c3a36847f801625f,Hal Gausman,Art,Set Decoration
580,52fe4255c3a36847f8016253,Donald B. Woodruff,Art,Art Direction
1547,52fe42fcc3a36847f8031d97,Joel Schumacher,Directing,Director
1547,52fe42fcc3a36847f8031dc9,Janice Fischer,Writing,Screenplay
1547,52fe42fcc3a36847f8031dcf,James Jeremias,Writing,Screenplay
11649,52fe44709251416c75034c4b,Gary Goddard,Directing,Director
11649,52fe44709251416c75034c51,David Odell,Writing,Screenplay
11649,52fe44709251416c75034c57,Yoram Globus,Production,Producer
843,52fe4280c3a36847f8023efd,Wong Kar-wai,Directing,Director
843,52fe4280c3a36847f8023f03,Michael Galasso,Sound,Music
843,52fe4280c3a36847f8023f09,Shigeru Umebayashi,Sound,Original Music Composer
9740,52fe4525c3a36847f80bef65,Hans Zimmer,Sound,Original Music Composer
9740,52fe4525c3a36847f80bef3b,Ridley Scott,Directing,Director
9740,52fe4525c3a36847f80bef5f,Ridley Scott,Production,Producer
10878,52fe43c89251416c7501e013,Dennis Dugan,Directing,Director
10878,52fe43c89251416c7501e019,Hank Nelken,Writing,Screenplay
10878,52fe43c89251416c7501e01f,Bruce Berman,Production,Producer
1921,52fe4322c3a36847f803cc09,Naomi Shohan,Art,Production Design
1921,52fe4322c3a36847f803cc27,Steven Reuther,Production,Producer
1921,52fe4322c3a36847f803cbfd,Edward Lachman,Camera,Director of Photography
12138,52fe44bc9251416c7503f2db,Don Carmody,Production,Executive Producer
12138,52fe44bc9251416c7503f2f3,George S. Clinton,Sound,Music
12138,52fe44bc9251416c7503f327,Elie Samaha,Production,Producer
6073,52fe443bc3a36847f8089deb,Gore Verbinski,Directing,Director
6073,52fe443bc3a36847f8089df1,J.H. Wyman,Writing,Screenplay
6073,52fe443bc3a36847f8089df7,John Baldecchi,Production,Producer
2749,52fe4369c3a36847f805258d,John Herzfeld,Directing,Director
2749,52fe4369c3a36847f80525b1,Keith Addis,Production,Producer
2749,52fe4369c3a36847f80525b7,David Blocker,Production,Producer
9594,52fe450ec3a36847f80b9d6f,Richard H. Kline,Camera,Director of Photography
9594,52fe450ec3a36847f80b9d57,Paul Michael Glaser,Production,Producer
9594,52fe450ec3a36847f80b9d45,Sheldon Lettich,Writing,Screenplay
11454,52fe44439251416c7502e917,Colleen Atwood,Costume & Make-Up,Costume Design
11454,52fe44439251416c7502e905,Michael Mann,Writing,Screenplay
11454,52fe44439251416c7502e8e7,Michael Mann,Directing,Director
14052,52fe45c79251416c7506221d,Jeff Kanew,Directing,Director
14052,52fe45c79251416c75062263,Ted Field,Production,Producer
14052,52fe45c79251416c75062269,Peter Samuelson,Production,Producer
853,52fe4282c3a36847f8024703,Janty Yates,Costume & Make-Up,Costume Design
853,52fe4282c3a36847f80246e5,John Hubbard,Production,Casting
853,52fe4282c3a36847f80246cd,James Horner,Sound,Original Music Composer
77,52fe4214c3a36847f80024cb,Christopher Nolan,Directing,Director
77,52fe4214c3a36847f80024d1,Christopher Nolan,Writing,Screenplay
77,52fe4214c3a36847f80024d7,Jonathan Nolan,Writing,Author
10833,56916a1a92514179ac000751,Bub Asman,Sound,Sound Effects Editor
10833,56916b90c3a36802e4000754,Jeanne McCarthy,Production,Casting
10833,52fe43be9251416c7501c7a9,John Davis,Production,Producer
10054,52fe43159251416c75002d37,Robert Rodriguez,Directing,Director
10054,52fe43159251416c75002d43,Robert Rodriguez,Editing,Editor
10054,52fe43159251416c75002d49,Robert Rodriguez,Production,Producer
55,52fe4211c3a36847f800173d,Alejandro González Iñárritu,Directing,Director
55,52fe4211c3a36847f800177b,Guillermo Arriaga,Writing,Author
55,52fe4211c3a36847f8001781,Rodrigo Prieto,Camera,Director of Photography
2043,55853ddd92514173e6002912,Denise Chamian,Production,Casting
2043,52fe432fc3a36847f8040d1f,Jerry Goldsmith,Sound,Original Music Composer
2043,52fe432fc3a36847f8040d5f,Matthew F. Leonetti,Camera,Director of Photography
4133,52fe43aec3a36847f8067595,Denis Leary,Production,Producer
4133,52fe43aec3a36847f80675c5,Avy Kaufman,Production,Casting
4133,52fe43aec3a36847f80675b9,Ellen Kuras,Camera,Director of Photography
56715,52fe490ec3a36847f81872cf,Jean-Marie Poiré,Directing,Director
56715,55a0e26a925141296b00103e,Christian Clavier,Writing,Screenplay
56715,55a0e27fc3a3681cf500106c,Jean-Marie Poiré,Writing,Screenplay
634,52fe4261c3a36847f8019e85,Brian Donovan,Production,Production Supervisor
634,52fe4261c3a36847f8019e8b,Michelle Guish,Production,Casting
634,52fe4261c3a36847f8019e91,Peter McAleese,Production,Line Producer
10956,52fe43d89251416c75020677,David Spade,Writing,Screenplay
10956,52fe43d89251416c7502067d,Dave Matthews,Sound,Music
10956,52fe43d89251416c75020683,John R. Leonetti,Camera,Director of Photography
111,52fe4219c3a36847f8003e1f,Brian De Palma,Directing,Director
111,52fe4219c3a36847f8003e25,Martin Bregman,Production,Producer
111,52fe4219c3a36847f8003e2b,John A. Alonzo,Camera,Director of Photography
10477,52fe43779251416c750117f9,Renny Harlin,Directing,Director
10477,52fe43779251416c750117ff,Renny Harlin,Production,Producer
10477,52fe43779251416c75011805,Sylvester Stallone,Production,Producer
1734,52fe4312c3a36847f8038435,Alan Silvestri,Sound,Original Music Composer
1734,52fe4312c3a36847f8038403,Stephen Sommers,Writing,Screenplay
1734,52fe4312c3a36847f80383fd,Stephen Sommers,Directing,Director
9476,5691715092514179ac000850,Mark Holding,Sound,Production Sound Mixer
9476,52fe44fcc3a36847f80b5f1d,Francine Maisler,Production,Casting
9476,52fe44fcc3a36847f80b5f0b,Carter Burwell,Sound,Original Music Composer
808,52fe4279c3a36847f802182b,Ted Elliott,Writing,Author
808,556b8ca59251416b0a004a2d,Ted Elliott,Production,Co-Producer
808,52fe4279c3a36847f8021831,Terry Rossio,Writing,Author
824,52fe427cc3a36847f8022757,Ronna Kress,Production,Casting
824,52fe427cc3a36847f8022745,Donald McAlpine,Camera,Director of Photography
824,52fe427cc3a36847f802274b,Jill Bilcock,Editing,Editor
676,52fe4269c3a36847f801c65f,Jerry Bruckheimer,Production,Producer
676,52fe4269c3a36847f801c6a7,Hans Zimmer,Sound,Original Music Composer
676,52fe4269c3a36847f801c671,Bruce Hendricks,Production,Executive Producer
1406,52fe42f3c3a36847f802f3c9,Ron Underwood,Directing,Director
1406,52fe42f3c3a36847f802f3cf,Lowell Ganz,Writing,Screenplay
1406,52fe42f3c3a36847f802f3d5,Babaloo Mandel,Writing,Screenplay
1632,52fe4306c3a36847f8034c43,Alan Parker,Directing,Director
1632,52fe4306c3a36847f8034c49,Chris Gerolmo,Writing,Screenplay
1632,52fe4306c3a36847f8034c4f,Trevor Jones,Sound,Original Music Composer
966,52fe4294c3a36847f8029bed,John Sturges,Directing,Director
966,52fe4294c3a36847f8029bf3,William Roberts,Writing,Screenplay
966,52fe4294c3a36847f8029bf9,John Sturges,Production,Producer
301,5705344ac3a3680f3d0002d4,Dean Smith,Crew,Stunts
301,52fe4234c3a36847f800c10f,Dimitri Tiomkin,Sound,Original Music Composer
301,52fe4234c3a36847f800c0ad,B.H. McCampbell,Writing,Author
11090,52fe43f59251416c750242d5,Luke Greenfield,Directing,Director
11090,52fe43f59251416c750242db,Tom Brady,Writing,Screenplay
11090,52fe43f59251416c750242e7,Rob Schneider,Writing,Author
9397,52fe44f2c3a36847f80b3727,Ivan Reitman,Directing,Director
9397,52fe44f2c3a36847f80b372d,David Diamond,Writing,Screenplay
9397,52fe44f2c3a36847f80b3733,David Weissman,Writing,Screenplay
9705,52fe451fc3a36847f80bdad7,Dominic Sena,Directing,Director
9705,52fe451fc3a36847f80bdadd,Skip Woods,Writing,Author
9705,52fe451fc3a36847f80bdae3,Bruce Berman,Production,Executive Producer
1089,52fe42e7c3a36847f802b88d,Bert Lovitt,Editing,Editor
1089,52fe42e7c3a36847f802b87b,James Cameron,Production,Producer
1089,52fe42e7c3a36847f802b863,Kathryn Bigelow,Directing,Director
759,5545ffe6925141499f00290d,Lyle R. Wheeler,Art,Art Direction
759,52fe4272c3a36847f801f4bd,Charles Lederer,Writing,Screenplay
759,52fe4272c3a36847f801f4ab,Howard Hawks,Directing,Director
10653,52fe439c9251416c750172ed,George Axelrod,Writing,Screenplay
10653,59277882c3a36877bc032df8,Lyle R. Wheeler,Art,Art Direction
10653,52fe439c9251416c750172f3,Billy Wilder,Writing,Screenplay
9576,52fe450cc3a36847f80b9495,Sydney Pollack,Directing,Director
9576,52fe450cc3a36847f80b949b,Larry Gelbart,Writing,Screenplay
9576,52fe450cc3a36847f80b94a1,Don McGuire,Writing,Screenplay
10865,52fe43c69251416c7501d9ed,Gary Trousdale,Directing,Director
10865,52fe43c69251416c7501d9f9,Kirk Wise,Directing,Director
10865,52fe43c69251416c7501da05,Ellen Keneshea,Editing,Editor
1995,568685039251412e5201dbcf,Jim Morahan,Art,Art Direction
1995,52fe432ac3a36847f803f36f,Colin Wilson,Production,Producer
1995,5686830b92514131df01c50b,Glen Scantlebury,Editing,Editor
10808,58dd0e90c3a368223e00b59c,Jeanne McCarthy,Production,Casting
10808,52fe43bb9251416c7501bf83,John Davis,Production,Producer
10808,5539fe35c3a3685cf8002f1e,David Newman,Sound,Original Music Composer
9799,5325b661c3a3683dbf002c16,Ronna Kress,Production,Casting
9799,5325b6a6c3a36824b5009127,Sanja Milkovic Hays,Costume & Make-Up,Costume Design
9799,52fe452fc3a36847f80c1051,Doug Claybourne,Production,Executive Producer
644,52fe4263c3a36847f801a995,John Williams,Sound,Original Music Composer
644,52fe4263c3a36847f801a9a7,Avy Kaufman,Production,Casting
644,52fe4263c3a36847f801a977,Steven Spielberg,Writing,Screenplay
11826,52fe448d9251416c75038c2d,Jeremy Thomas,Production,Producer
11826,52fe448d9251416c75038c39,Jonathan Glazer,Directing,Director
11826,52fe448d9251416c75038c3f,Louis Mellis,Writing,Screenplay
60670,52fe4630c3a368484e083953,Mathieu Kassovitz,Directing,Director
60670,598b4a71c3a36874f203670d,Mathieu Kassovitz,Writing,Screenplay
60670,578258179251411bbf000cc9,Jean-Christophe Grangé,Writing,Writer
10992,52fe43de9251416c75021451,John Debney,Sound,Original Music Composer
10992,52fe43de9251416c7502145d,Julio Macat,Camera,Director of Photography
10992,52fe43de9251416c7502144b,Glenn Ficarra,Writing,Screenplay
2140,52fe433ac3a36847f8043ed3,Chris Nahon,Directing,Director
2140,52fe433ac3a36847f8043ed9,Luc Besson,Writing,Screenplay
2140,52fe433ac3a36847f8043edf,Robert Mark Kamen,Writing,Screenplay
4248,52fe43b5c3a36847f806989f,Jeanne McCarthy,Production,Casting
4248,57b47807925141716a0004a6,Bill Abbott,Sound,Music Editor
4248,556b8552c3a3685489004494,Bob Weinstein,Production,Executive Producer
11286,52fe441e9251416c7502971f,Albert S. Ruddy,Production,Producer
11286,52fe441e9251416c7502972b,Michael C. Butler,Camera,Director of Photography
11286,52fe441e9251416c75029731,Donn Cambern,Editing,Editor
11697,52fe447b9251416c750364f1,John Ford,Directing,Director
11697,52fe447b9251416c750364f7,James Warner Bellah,Writing,Screenplay
11697,52fe447b9251416c750364fd,Willis Goldbeck,Writing,Screenplay
11906,52fe449e9251416c7503b2d9,Dario Argento,Writing,Screenplay
11906,52fe449e9251416c7503b2d3,Dario Argento,Directing,Director
11906,52fe449f9251416c7503b2f7,Dario Argento,Sound,Original Music Composer
11713,52fe447f9251416c75036da1,Raymond Chow,Production,Producer
11713,52fe447f9251416c75036da7,Joseph Koo,Sound,Original Music Composer
11713,52fe447f9251416c75036db3,Yao Chung Chang,Editing,Editor
9589,52fe450ec3a36847f80b9b05,Uli Edel,Directing,Director
9589,52fe450ec3a36847f80b9b0b,Uli Edel,Writing,Author
9589,52fe450ec3a36847f80b9b11,Kai Hermann,Writing,Novel
10540,535cc868c3a36830a0003aa8,Mary Selway,Production,Casting
10540,56a356bac3a3683893002810,Gordon Davidson,Sound,Supervising Sound Editor
10540,52fe43839251416c750135f3,Jerry Goldsmith,Sound,Original Music Composer
9462,52fe44fac3a36847f80b57af,Bruce Lee,Writing,Screenplay
9462,52fe44fac3a36847f80b578b,Bruce Lee,Directing,Director
9462,52fe44fac3a36847f80b57e5,Bruce Lee,Production,Producer
2114,52fe4337c3a36847f804318d,Hironobu Sakaguchi,Directing,Director
2114,52fe4337c3a36847f8043193,Motonori Sakakibara,Directing,Director
2114,52fe4337c3a36847f8043199,Al Reinert,Writing,Screenplay
8835,52fe44bbc3a36847f80a6fd5,Robert Luketic,Directing,Director
8835,52fe44bbc3a36847f80a6fdb,Amanda Brown,Writing,Novel
8835,52fe44bbc3a36847f80a6fe1,Kirsten Smith,Writing,Screenplay
11371,52fe44339251416c7502c3b7,Howard Shore,Sound,Original Music Composer
11371,558fded6c3a3682471000ac8,Aude Bronson-Howard,Costume & Make-Up,Costume Design
11371,558fdea09251416489002173,Margery Simkin,Production,Casting
14506,52fe45fa9251416c75069049,Terry Gilliam,Writing,Screenplay
14506,52fe45fa9251416c75069011,Terry Gilliam,Directing,Director
14506,52fe45fa9251416c75069043,Charles McKeown,Writing,Screenplay
9599,52fe450fc3a36847f80ba0e1,Johanna Ray,Production,Casting
9599,53a54d6cc3a368749500041d,Sanja Milkovic Hays,Costume & Make-Up,Costume Supervisor
9599,52fe450fc3a36847f80ba08d,Frank Darabont,Writing,Screenplay
7520,52fe4482c3a36847f809a5c3,Neil Travis,Editing,Editor
7520,52fe4482c3a36847f809a5bd,Dean Semler,Camera,Director of Photography
7520,52fe4482c3a36847f809a5b1,Ted Field,Production,Producer
9602,52fe450fc3a36847f80ba1d3,John Landis,Directing,Director
9602,52fe450fc3a36847f80ba1d9,David Sheffield,Writing,Screenplay
9602,52fe450fc3a36847f80ba1df,Barry W. Blaustein,Writing,Screenplay
3980,52fe43aac3a36847f806607b,David Newman,Sound,Original Music Composer
3980,52fe43aac3a36847f806608d,Elisabeth Leustig,Production,Casting
3980,563372c39251414ab7013028,Robert Shaye,Production,Executive Producer
10651,52fe439c9251416c750171b9,David Valdes,Production,Producer
10651,52fe439c9251416c750171d7,Jack Green,Camera,Camera Operator
10651,52fe439c9251416c750171c5,Lalo Schifrin,Sound,Original Music Composer
10141,52fe43349251416c75007711,Frank Oz,Directing,Director
10141,52fe43349251416c75007717,Dale Launer,Writing,Screenplay
10141,52fe43349251416c7500771d,Stanley Shapiro,Writing,Screenplay
10675,52fe43a09251416c75017d35,Roman Polanski,Directing,Director
10675,52fe43a09251416c75017d3b,Roman Polanski,Writing,Screenplay
10675,52fe43a09251416c75017d41,Gérard Brach,Writing,Screenplay
2617,52fe4360c3a36847f804fa2d,Thomas Newman,Sound,Original Music Composer
2617,52fe4360c3a36847f804fa79,Tom Rolf,Editing,Editor
2617,52fe4360c3a36847f804fa67,Ric Waite,Camera,Director of Photography
12144,52fe44bd9251416c7503f5cf,Don Bluth,Directing,Director
12144,52fe44bd9251416c7503f5e1,Don Bluth,Production,Producer
12144,52fe44bd9251416c7503f5e7,Gary Goldman,Production,Producer
9604,52fe4510c3a36847f80ba2e5,Walter Hill,Directing,Director
9604,52fe4510c3a36847f80ba2eb,Walter Hill,Writing,Screenplay
9604,52fe4510c3a36847f80ba2f1,Harry Kleiner,Writing,Screenplay
10925,52fe43d29251416c7501f74d,Dan O'Bannon,Writing,Screenplay
10925,52fe43d29251416c7501f753,Dan O'Bannon,Directing,Director
10925,52fe43d29251416c7501f75f,John Daly,Production,Executive Producer
11966,52fe44ab9251416c7503ce09,Conrad Buff IV,Editing,Editor
11966,52fe44ab9251416c7503ce03,John McPherson,Camera,Director of Photography
11966,52fe44ab9251416c7503ce1f,David Foster,Production,Producer
2605,58b9c3c8c3a368664d00d81c,Jane Feinberg,Production,Casting
2605,58b9c3d3925141607b00d7e9,Mike Fenton,Production,Casting
2605,58b9c3dfc3a36866b700d718,Judy Taylor,Production,Casting
8337,52fe44a0c3a36847f80a0ca1,John Carpenter,Directing,Director
8337,52fe44a0c3a36847f80a0cbf,Ray Nelson,Writing,Novel
8337,52fe44a0c3a36847f80a0cc5,John Carpenter,Writing,Screenplay
9493,52fe44ffc3a36847f80b6809,Ivan Reitman,Production,Producer
9493,52fe44ffc3a36847f80b680f,Michael C. Gross,Production,Executive Producer
9493,52fe44ffc3a36847f80b6815,Joe Medjuck,Production,Executive Producer
1648,52fe4308c3a36847f8035623,David Newman,Sound,Music
1648,52fe4308c3a36847f803560b,Ed Solomon,Writing,Screenplay
1648,52fe4308c3a36847f8035611,Scott Kroopf,Production,Producer
4105,52fe43adc3a36847f8066fed,Craig Bolotin,Writing,Author
4105,52fe43adc3a36847f8066ff3,Warren Lewis,Writing,Author
4105,52fe43adc3a36847f8066ff9,Ridley Scott,Directing,Director
10142,52fe43349251416c75007791,Brian De Palma,Directing,Director
10142,52fe43349251416c75007797,Daniel Lang,Writing,Novel
10142,52fe43349251416c7500779d,David Rabe,Writing,Screenplay
10134,52fe43319251416c75006fd7,Albert Pyun,Directing,Director
10134,52fe43319251416c75006fe3,Yoram Globus,Production,Producer
10134,52fe43319251416c75006fe9,Menahem Golan,Production,Producer
10345,59a29094c3a368483003c151,Richard L. Anderson,Sound,Supervising Sound Editor
10345,52fe435d9251416c7500d96d,Lawrence Gordon,Production,Producer
10345,52fe435d9251416c7500d979,Dean Semler,Camera,Director of Photography
10222,52fe43459251416c75009ff1,Wayne Wahrman,Editing,Editor
10222,558d4eac92514111c70000b1,Jean-Claude Van Damme,Directing,Director
10222,52fe43459251416c7500a02d,Jean-Claude Van Damme,Writing,Story
9972,52fe4554c3a36847f80c81bb,Jeb Stuart,Writing,Author
9972,52fe4554c3a36847f80c81c1,John Flynn,Directing,Director
9972,52fe4554c3a36847f80c81c7,Michael S. Glick,Production,Executive Producer
9494,52fe44ffc3a36847f80b6947,Amy Heckerling,Directing,Director
9494,52fe44ffc3a36847f80b694d,Jonathan D. Krane,Production,Producer
9494,52fe44ffc3a36847f80b6953,David Kitay,Sound,Original Music Composer
9942,52fe454cc3a36847f80c6773,David S. Ward,Writing,Screenplay
9942,52fe454cc3a36847f80c6779,David S. Ward,Directing,Director
9942,52fe454cc3a36847f80c6785,Reynaldo Villalobos,Camera,Director of Photography
331,52fe4238c3a36847f800d479,Joe Johnston,Directing,Director
331,52fe4238c3a36847f800d47f,Larry J. Franco,Production,Producer
331,52fe4238c3a36847f800d485,Kathleen Kennedy,Production,Producer
11467,52fe44469251416c7502ef3f,Phedon Papamichael,Camera,Director of Photography
11467,52fe44469251416c7502ef39,James Newton Howard,Sound,Original Music Composer
11467,52fe44469251416c7502ef1b,Billy Crystal,Writing,Screenplay
1548,52fe42fcc3a36847f8031e15,Terry Zwigoff,Directing,Director
1548,52fe42fcc3a36847f8031e21,Terry Zwigoff,Writing,Screenplay
1548,584168459251417d62006a2f,Daniel Clowes,Writing,Comic Book
869,52fe4285c3a36847f8025527,William Broyles Jr.,Writing,Author
869,53620f2bc3a368395600115c,Denise Chamian,Production,Casting
869,5586cf229251411dec0049b8,Rick Heinrichs,Art,Production Design
2171,52fe433dc3a36847f804502f,Theodore Shapiro,Sound,Original Music Composer
2171,562eb82a925141285300c150,Mark White,Art,Production Design
2171,52fe433dc3a36847f8045059,Lisa Scoppa,Art,Set Decoration
10135,52fe43319251416c75007087,Dean Cundey,Camera,Director of Photography
10135,52fe43319251416c7500707b,Joel Silver,Production,Producer
10135,52fe43319251416c7500708d,John F. Link,Editing,Editor
11185,52fe440a9251416c75026ef9,Earl Barret,Writing,Screenplay
11185,52fe440a9251416c75026eff,Arne Sultan,Writing,Screenplay
11185,52fe440a9251416c75026f05,Eliot Wald,Writing,Screenplay
9618,52fe4512c3a36847f80bab35,Andrei Konchalovsky,Directing,Director
9618,52fe4512c3a36847f80bab3b,Albert Magnoli,Directing,Director
9618,52fe4512c3a36847f80bab41,Randy Feldman,Writing,Screenplay
6951,52fe446ac3a36847f8094a65,Roger Spottiswoode,Directing,Director
6951,52fe446ac3a36847f8094a6b,Dennis Shryack,Writing,Screenplay
6951,52fe446ac3a36847f8094a71,Michael Blodgett,Writing,Screenplay
2616,52fe4360c3a36847f804f9e7,Risa Bramon Garcia,Production,Casting
2616,52fe4360c3a36847f804f9d5,Lou Lombardo,Editing,Editor
2616,52fe4360c3a36847f804f9a3,John Hughes,Writing,Screenplay
249,52fe422dc3a36847f8009e1d,Danny DeVito,Directing,Director
249,52fe422dc3a36847f8009e23,James L. Brooks,Production,Producer
249,52fe422dc3a36847f8009e29,Arnon Milchan,Production,Producer
2057,52fe4330c3a36847f80412db,Michael Cristofer,Directing,Director
2057,52fe4330c3a36847f80412e1,Cornell Woolrich,Writing,Novel
2057,52fe4330c3a36847f80412e7,Michael Cristofer,Writing,Screenplay
9880,52fe4540c3a36847f80c39d5,Garry Marshall,Directing,Director
9880,52fe4540c3a36847f80c39e1,Gina Wendkos,Writing,Screenplay
9880,52fe4540c3a36847f80c39e7,Mario Iscovich,Production,Producer
5175,52fe43fac3a36847f807b663,Matthew Barry,Production,Casting
5175,52fe43fac3a36847f807b67f,Mark Helfrich,Editing,Editor
5175,52fe43fac3a36847f807b651,Matthew F. Leonetti,Camera,Director of Photography
11542,52fe44559251416c7503117b,Ken Russell,Directing,Director
11542,52fe44559251416c75031181,Paddy Chayefsky,Writing,Screenplay
11542,52fe44559251416c75031187,Paddy Chayefsky,Writing,Novel
2770,5564ee039251416f25000f6d,Chris Bender,Production,Co-Producer
2770,567993c9c3a368474400335e,Richard LeGrand Jr.,Sound,Sound Editor
2770,56799412925141118c0034e0,Richard LeGrand Jr.,Sound,Supervising Sound Editor
12610,52fe45069251416c750491f1,Bobby Farrelly,Directing,Director
12610,52fe45069251416c750491f7,Marc Hyman,Writing,Screenplay
12610,52fe45069251416c750491fd,Dennis Edwards,Production,Producer
1933,52fe4323c3a36847f803d32d,Javier Aguirresarobe,Camera,Director of Photography
1933,52fe4323c3a36847f803d33f,Sonia Grande,Costume & Make-Up,Costume Design
1933,535cc715c3a3683084003bfe,Jina Jay,Production,Casting
10972,52fe43da9251416c75020b0d,Brad Anderson,Directing,Director
10972,52fe43da9251416c75020b13,Brad Anderson,Writing,Screenplay
10972,52fe43da9251416c75020b19,Stephen Gevedon,Writing,Screenplay
9896,55f04bafc3a3684c7f000019,Gary Frutkoff,Art,Production Design
9896,52fe4543c3a36847f80c4379,Jerry Zucker,Directing,Director
9896,52fe4543c3a36847f80c4391,Jerry Zucker,Production,Producer
9683,52fe451bc3a36847f80bcc9f,Eric McLeod,Production,Executive Producer
9683,52fe451bc3a36847f80bcca5,John Ottman,Sound,Original Music Composer
